巴南区长冲隧道施工管制致道路拥堵,【网上12345】我是重庆国际生物城入驻企业正式员工，因长冲隧道每天早晚高峰进行道路维修施工拦路管制，造成市民及上班人员每天被堵在隧道口，无法正常通行。由于这里是工业园区，涉及人员非常多，且根据相关报道，该项目施工周期为160天，时间较长，影响巨大，建议拦路管制错开早晚高峰，将施工管制时间延长到早上9:00及以后，晚上为6:00及以后。望相关部门及时处理，谢谢！,2021-04-12 19:54:24,"经核实，市民反映情况属实。为保障隧道安全运营，巴南区和南岸区正在对长冲隧道进行提质升级改造工作，施工过程采用隧道半幅通行方式进行。为缓解长冲隧道早晚高峰期因摆放、撤收安全锥导致的交通拥堵，经协调，施工单位在早上6时30分前将安全锥摆放到位，下午18时30分后撤收安全锥，施工单位在摆放和撤收安全锥的过程中尽量压缩时间，缩短管制时间，最大程度减少对交通的影响。
"
两江新区照母山万科城小区一烤鱼店夜间噪音扰民,【网上12345】照母山万科城一期万州烤鱼店违章搭棚顾客夜夜划拳，严重影响居民休息、希望能禁止商家搭棚行为，还居民正常休息。,2021-03-26 19:11:00,经两江新区人和街道办事处核实，群众反映情况属实。市政执法人员已上门对商户进行约谈，要求每日22时后不得在外摆桌经营，同时在店铺进出口张贴了“请勿喧闹”的温馨提示。
沙坪坝区一小区垃圾分类工作执行不到位,【网上12345】市领导你们好，因为今年到处都在大力宣传垃圾分类问题，我们作为年轻人对环保也很关注，在家也做好了垃圾分类的工作，特别是厨余垃圾，其他垃圾和可回收垃圾。但是在每天投放到垃圾桶时，发现清洁工在将垃圾运走的过程中又混合放在一起（其中包括一些没有垃圾分类的居民乱扔到垃圾桶，像这种情况清洁工完全可以在搬运的过程当中主动分下类）（小区在居民经常投放垃圾的地方只设置了厨余垃圾和其他垃圾桶，没有可回收垃圾桶，但在小区门口设置了很齐全的垃圾桶）很多次早上扔垃圾时我问清洁工为什么不分类？他们说很多人没有分类，就混合放在一起，让我们对垃圾分类工作感到很失望。我家孩子上一年级，我和家人在家里都分好类，但每次孩子看到，我们在家分好类的垃圾又被混合放在一起，孩子总会说那我们还辛苦分类干嘛呢？还有我看到不管是街边的垃圾桶还是小区的垃圾桶，旁边都有带红袖标的人，不清楚他们的职责到底是什么，但是我觉得他们站到那里并没有用，离垃圾桶站的老远，玩手机的玩手机，不玩手机的有人来扔垃圾，他们也没有主动提醒要分类，或者制止 提醒 宣传那些乱扔垃圾不分类的人，这个岗位现在形同虚设。如果要将垃圾分类工作落实到位，还请给所有的清洁工和带红袖标的工作人员宣传到位，他们也是垃圾分类工作中很重要的一部分。现在我们居民垃圾分类的意识慢慢建立起来了，但是在看到清洁工都不分类情况下，可能垃圾分类意识又会被拉回原来。如果让清洁工再分一下类会增加了清洁工的工作量，为了鼓励他们，可以适当的给予奖励，垃圾分类工作才能更好的进行下去。最后还希望垃圾运出小区以后，来接收垃圾的车也是分了类的，而不是一车将所有垃圾全部拉走！希望能得到市领导的重视。,2021-03-16 19:38:56,"    经沙坪坝区双碑街道核实，市民反映情况属实，部分群众垃圾分类意识不强、垃圾分类工作执行不到位的情况依然存在。
    对此，已采取以下工作措施进行整改：一是加强入户宣传、通过垃圾分类积分激励机制向群众科普垃圾分类知识，调动群众参与积极性；二是加强垃圾分类指导员培训、考核，让指导员更好地发挥垃圾分类指导宣传作用；三是督促清洁公司加强垃圾分类培训，严格按照规范清运。"
巴南区花溪地铁站附近绿化草坪被踩踏,"【网上12345】近期巴南花溪地铁站3号出站口旁边很多人直接从草坪走向宗申动力城一期方向，正常是往二期方向走再右转上坡，但一些人为了近一点，直接踩踏草坪就上去了。
建议要么把草坪整治出一条道路，要么把出口堵住，建议相关部门人员多出来看看。。。",2021-03-16 07:54:41,经巴南区城市管理局核实，该处草坪位于轨道3号线花溪站3号出口景观游园，紧邻宗申动力城，人流量较大，部分市民直接踩踏草坪横穿游园进入小区道路。目前已在小区道路与游园之间，安装隔离护栏护网截断通道，防止行人走捷径踩踏草坪影响市容环境。
渝北区汇祥林里小区附近占道停车现象突出,汇祥林里3000一期北门路边每天都乱停车，本来道路很很窄，停车占道导致正常通行的车长期堵车，而且也容易造成道路被占错车的情况下车辆擦挂，例如3月2日晚上8点45左右2辆货车乱停车占道，其中一辆车的车牌为渝D7E772，导致双向正常通行的车不能通行，只能单向通行，错车的时候导致车辆擦挂堵车，如果不是其他车辆乱停车，堵车和擦挂均不会发生，该道路每天都有乱停车的现象，但没有被得到治理，希望交巡警能有效治理乱停车的现象，而不是偶尔一天管一下，治标不治本,2021-03-05 19:12:32,"    经渝北区政府核查，群众反映问题属实。
    渝北区仙桃街道兰馨社区汇祥林里一期北门地处兰馨大道与城兴路交汇处，周边餐饮店、商场较多，晚高峰时段到该处就餐的市民为图方便将车辆停放于路边。区公安交巡警支队已每日安排警力加强巡逻整治，引导违停车辆进入商场车库停放，并对严重影响交通秩序的车辆进行拖移，保证该道路交通畅通。"
沙坪坝区天星桥电子监控补光装置亮度过高,领导好！最近开车早上从天梨路方向过来驶向高滩岩方向，通过天星桥天桥时发现上面新安装了一排强光灯，白茫茫一片什么也看不到，是很大的安全隐患，因为该天桥下面是是直行向天马路/右转向高滩岩方向的交叉点，同时经常有行人和车辆横穿，安装了一排大灯之后根本看不见行人和旁边小区转进来的车辆，很容易造成交通事故。安装强光大灯之前反而光线很合适，行人看的很清楚。请领导斟酌，望恢复原灯光安排，谢谢。,2021-02-25 12:54:39,"    经沙坪坝区交巡警支队核实，沙坪坝地区现行的电子监控补光装置亮度符合《交通技术监控成像补光装置通用技术规范》有关规定。针对市民反映补光装置可能影响行车安全的问题，沙坪坝区交巡警支队已将该处补光设施的亮度峰值在允许范围内调至最低。
"
关于加强江北区龙湖星悦荟新能源车充电车位管理的建议,目前，国家和地方都在大力提倡购买新能源汽车。而新能源汽车使用的瓶颈是充电困难，许多家庭没有条件安装自用充电桩，需依赖公共充电桩充电。但公共充电车位常常被燃油车占领，导致极大的资源浪费，也给新能源车的使用带来了很大不便，抑制了消费者更换新能源车的意愿。以龙湖星悦荟停车场安装的11个充电桩为例，明明负一层有许多空闲停车位，但是燃油车车主为了自己方便，习惯性地把车停在地面层的充电车位，导致这11个充电桩长期无法使用。建议重庆市向北京市学习，通过技术手段或制度改革，减少燃油车占用充电车位和新能源车充电结束后长期占用充电车位的行为，以提高公共充电桩的使用效率，方便新能源车车主充电，加速新能源汽车的推广。,2021-02-19 18:45:15,    经江北区华新街街道香国寺社区核查，群众反映情况属实。社区已与龙湖星悦荟物业负责人联系，加强充电车位的日常管理和安全巡查，督促业主即充即走，同时加大规范停车宣传力度，为业主提供更加便捷的服务。
南岸区长生桥镇一路段路灯故障,南岸区长生桥镇富翔桥往恒大滨河左岸步行上坡路段路灯故障，无法正常照明，致居民夜间出行不便。 ,2021-01-29 16:22:26,   经南岸区政府核查，来信人反映问题属实。      该路段路灯因电器元件损坏不能正常照明，区城市管理局已及时更换损坏的路灯电器元件，目前已恢复正常照明。
北碚区兼善中学（蔡家校区）广播音量过大影响居民休息,    北碚区兼善中学（蔡家校区）每日6时30分开始播放广播，音量过大影响附近居民休息。,2021-01-21 16:29:44,    经北碚区政府核查，来信人反映问题属实。      学校播放的广播是起床号和起床提示音乐，属于正常的教学活动。起床号于每日早上6时30分播放（时长1分钟），接着播放起床提示音乐《我的中国心》（时长3分钟多），总时长接近5分钟。因为学校音响系统改造完成，覆盖全校，故音量较大。      针对来信人反映的情况，北碚区教委与兼善中学（蔡家校区）进行了沟通，并作如下处理：一是加强音控工作人员的管理和培训，在不影响教学效果的前提下把音量尽量调小；二是取消起床音乐，仅保留1分钟的起床号。      
奉节县永安中学门前道路频繁施工影响出行,奉节县永安中学门前道路维修完工才一个月，现又在开挖施工，且路面有较多碎石子，影响正常通行。,2021-01-20 10:06:59,  经奉节县政府核查，来信人反映问题属实。     永安中学门前路段施工属电力公司开挖建设电力管道，现已全面完工，且对路面石子进行清扫处置，目前路面已恢复正常。
陈家坪玖城一号及彩云湖一带的居民出行不便,    陈家坪立交桥内环高速进城方向因道路设计规划不合理，造成玖城一号及彩云湖一带的居民出行不便。,2021-01-08 13:21:57,   经核九龙坡区公安分局查，因陈家坪立交改造，施工单位将云泽路长运集团附近路口封闭导致附近居民出行不便。九龙坡区公安分局已责令施工单位拆除封路设施，恢复道路正常通行。
沙坪坝区融汇温泉城童话里E区烧烤店餐饮油烟扰民,    近期，沙坪坝区融汇温泉城童话里E区7栋旁一家烧烤店在营业时产生大量油烟，严重影响附近居民的日常生活。,2021-01-04 13:43:23,    经沙坪坝区政府核实，来信人反映问题属实。      经查，该小区有居民楼10栋，独立商业楼4栋，均配备专用烟道，烟道排放口设置于商业楼顶部。来信人反映的7栋旁商业楼内新开烧烤店的油烟通过烧烤车和油烟净化器两级处理后进入该商业楼专用烟道，因烟道排放口距离居民住宅仅约15米，故引发扰民问题。      针对该问题，区生态环境局及时督促该烧烤店加大烧烤车和油烟净化器的清洗检测力度，确保油烟达标排放，并安排监测部门开展执法监测，根据监测结果作进一步处理。区住建委已责令物业服务企业积极配合街道、社区及生态环保部门做好相关工作，同时，主动向小区业主及经营户广泛宣传相关法律法规，进一步优化居住环境。     
南岸区海棠溪街道渝浦大厦平街层周围车辆乱停乱放,    南岸区海棠溪街道渝浦大厦平街层周围一平坝有大量快递公司车辆长期在此停放，占用消防通道，影响出行且存在安全隐患，物业公司对此不管不问。同时有大量社会车辆停放在附近的人行道及主干道上，致行人和车辆通行不便。,2020-12-25 14:26:56,    经南岸区政府核查，该平坝现有门面产权系开发商所有，物业公司无权干预经营，海棠溪街道已协调物业公司、开发商和相关快递公司，共同规范进出车辆停放，限制重载车辆驶入。      关于占用人行通道及主干道问题，12月13日物业公司已对该平坝人行通道划线管理，禁止社会车辆占用通道。此外，渝浦大厦外为海棠溪新街路段，该路段为双向两车道通行，公安民警已告知快递公司负责人，禁止运输车辆占道停放。下一步，区公安交巡警支队将做好巡逻工作，继续加大该路段乱停乱放车辆的查处力度。
大庆村公交站人行天桥附近树木枝叶过于繁茂 建议修剪行,江北区大庆村公交站人行天桥附近的行道树木枝叶过于繁茂，夜间遮住路灯光线，致周边居民上下天桥不方便，且存在安全隐患，建议修剪。,2020-12-24 11:43:02,    经江北区政府核查，来信人反映问题属实。       江北区大石坝大庆村人行天桥行道树由两江绿化公司管理，12月19日该公司已对行道树进行修剪。目前，该路段夜间路灯光线良好，车辆及行人通行正常。
扬声桥污水厂处理能力不足，望解决,    九龙坡区片区的市政污水管网改造终点指向彩云湖的扬声桥涵洞，但承担污水处理的扬声桥处理厂能力不足，无法处理多余污水，希望有相应的处理措施完善污水处理问题，以免造成环境污染。,2020-12-15 15:55:02,    经九龙坡区住房城乡建委现场调查核实，扬声桥污水处理厂作为桃花溪河道重要的补水设施，通过分流上游片区部分生活污水进行处理后，为桃花溪河道提供景观补水，多余污水不会进入桃花溪，会通过箱涵排入市政管网，最终进入鸡冠石污水处理厂。  
两江新区互联网产业园共享单车随意停放及逆行,两江新区互联网产业园重庆市建筑科学研究院门口和箭竹路侧出口的共享单车随意停放在机动车道上，用户使用时在机动车道逆行。,2020-12-08 13:25:49,    经两江新区交巡警支队核查，该道路为杨柳路、箭竹路，因共享单车租车条件简单，对骑行人员要求不高，个别骑行用户守法意识不足及不遵守交通规则，存在逆行、乱停等违法行为。      两江新区交巡警支队将杨柳路、箭竹路纳入整治重点，对乱停乱放共享单车及时安排拖车进行清理，全力保障道路安全畅通。已对共享单车企业进行了约谈，要求共享单车企业对产业园、写字楼等共享单车使用较多的区域加大巡逻力度，及时规范共享单车停放。同时将走访社区开展交通安全宣传工作，提高共享单车骑行人员规范用车、文明安全用车意识。
天星桥街道电台村1号附13号的音乐卡厅长期存在噪音扰民,位于天星桥街道电台村1号附13号的音乐卡厅长期存在噪音扰民现象，该音乐卡厅位于居民区，作为娱乐营业场所降噪措施不到位，还经常性地存在开门营业情况，多次投诉均无改善，给我们广大居民的正常休息造成极大影响。,2020-12-01 14:55:43,    据天星桥派出所社区民警实地核查，该音乐卡厅夜间营业噪音问题属实。针对来信所述噪音扰民情况，民警已对该音乐厅几名经营者分别进行法制教育和谈话，要求严控经营时间，尽量改为隔音墙面。派出所通知该音乐卡厅负责人到派出所接受调查询问并对其进行法制教育，该负责人表示将尽快加装一层隔音门，让进出门长期保持关闭状态，避免影响周边居民生活。同时，天星桥街道也要求石碾盘社区加强对该音乐卡厅经营业主的宣传劝导工作，要求经营业主做好降噪工作，引导客人进出及时关门，不再出现开门营业现象。
禁烟标识,沙坪坝区西双大道19号首创光和城商业区的室内公共区域经常有人抽烟，且烟味弥漫严重，影响他人身体健康。,2020-11-16 15:16:55,    经沙坪坝区政府核查，来信人反映问题属实。      沙坪坝区卫生健康委已要求社区和物业公司在小区加强《重庆市公共场所控制吸烟条例》的普法宣传，同时对涉事单位进行入户宣传教育，另由物业公司在公共区域张贴醒目禁烟标识，并留下社区投诉电话，将保安作为控烟巡查员，加强对公共区域吸烟行为的劝导。
燃气未通,    入住大渡口区跳磴幸福华庭公租房已3个月，至今因漏气未恢复通气。向物业公司反映，物业公司要求自行联系施工方，但一直联系施工方未果。,2020-11-11 16:48:14,    经市住房城乡建委协调相关部门，由房管中心、物业公司和燃气公司三方现场查勘，燃气管道渗漏属三通接头损坏导致，查明原因后更换接头并开通天然气。目前，该问题已得到解决。
垃圾转运噪声,    大足区龙水镇电信大楼前每日凌晨4时30分起，垃圾转运车作业噪声扰民，希望有关部门能尽快核处。,2020-11-10 16:14:08,    经大足区政府核查，来信人反映问题属实。      龙水镇环卫作业规划了固定位置开展环卫作业，并按不同时段在多个路段进行轮转，不会在某一地点长期作业。接到来信人反映后，已将作业地点从电信大厦调整到老玉龙路路口。同时，将轮转周期缩短，并对同一地点的作业周期进行了调整，尽量减少扰民情况。
江北区宏帆路早高峰期间交通严重拥堵 希望减少红绿,    江北区宏帆路早高峰期间交通严重拥堵，希望在宏帆天地路口通过减少红绿灯、增设天桥等方式，缓解交通拥堵。,2020-10-23 19:26:37,    经江北区政府核查，宏帆路是连接江北区和两江新区的主要通道，群众反映的早晚高峰存在明显的潮汐现象属实。      对此，江北区交巡警支队已增加早高峰南进口绿灯信号比，并责成勤务大队加强疏导，确保通行效率。同时，对增设天桥进行调研，若符合条件将按程序报批实施。
网约车服务,    2020年10月1日20时在永川区通过滴滴app打车并坐上了滴滴快车。从文昌东路前往红河丽景，途中因家人需前往中山路，准备按照平台要求修改目的地，但司机拒绝更换目的地且态度恶劣。,2020-10-17 10:16:50,    经市交通局核查，群众反映问题属实。      平台相关工作人员与来信人联系，并表示歉意。平台后期会加强司机管理，投诉成立会扣除相应的接单分值，影响后续接单量和收入。
万科西城公园与盘龙小学之间的地下通道21时后无法正常通行,    九龙坡区万科西城公园里与盘龙小学之间的地下过街通道每晚21时被汇集市超市关闭，无法正常通行。,2020-09-30 16:59:51,    经九龙坡区政府核查，群众反映汇集市超市关闭地下通道的问题属实。      九龙坡区政府要求九龙街道办事处责令汇集市超市立即整改。经复查，已整改完毕，地下通道现已恢复通行。
五福大道二纵线立交至斌鑫西城绿锦路段路面破损,    九龙坡区五福大道二纵线立交至斌鑫西城绿锦路段路面破损严重，且该路段因修路变得狭窄，导致车辆通行不便，造成交通拥堵，希望有关部门能尽快修复破损道路，保证良好的出行环境。,2020-09-28 17:08:55,    经九龙坡区政府核查，来信人反映问题属实。      该路段属快速路二纵线华岩至跳蹬段在建工程。施工方已于2020年7月18日对道路进行了初步整修。因过往大型车辆较多，路面再次出现部分损坏，施工方原计划于2020年9月13日对损坏路面再次进行修补，但因近期雨水天气频繁，对路面修缮有较大影响，结合二纵线建设时序，施工方计划在项目水稳层铺筑的同时，对五福大道破损路面进行修补。九龙坡区政府已要求施工方加快工作进度，完成道路整修工作。
灯光污染,    两江新区湖云街鸳鸯金谷市场北疆烤全羊餐馆的招牌灯光过亮，严重影响附近居民休息，希望调低广告牌灯光亮度或拆除。   ,2020-09-16 17:30:18,    经两江新区管委会核查，来信人反映问题属实。      两江新区管委会工作人员现场对北疆烤全羊餐馆负责人进行了相关法律法规的宣传教育，并要求尽快整改。该负责人已承诺在未拆除或者重新安装可调灯光前暂不使用该灯。下一步，两江新区管委会将加强对该区域的巡查力度，发现问题及时处理。
公交站点,    渝北区渝兴嘉悦山水小区门口的公交车站点（金山果园站）2017年因修建蔡家大桥临时拆除，影响附近居民出行，希望尽快恢复该公交站点。,2020-09-07 17:05:33,    经两江新区管委会核查，来信人反映问题属实。      随着蔡家嘉陵江大桥的修建，原金山果园站在修建大桥范围之内，部分路段受蔡家嘉陵江大桥工程影响，道路发生改变，原金山果园站已无法达到停靠公交车及上下乘客的条件。目前蔡家大桥正在施工阶段，根据工程设计方、施工方要求调整站点。调整后的金山果园站距离原站点100米左右，基本能满足该片区市民的出行需求。同时，针对反映的情况，两江新区交管中心要求两江公交公司持续关注客流情况，合理调度公交资源，更好地满足市民的出行需求。
建筑围挡,江北区新壹街c馆附近的市政道路塌陷，已经加围挡半年之久，迟迟不见动工。每逢暴雨会倒灌进新壹街c馆，希望尽快解决该处塌陷隐患，让附近商家，车辆及行人可以安心通行。,2020-09-01 17:50:42,    经江北区政府核查，群众反映的龙湖新壹街C馆（建北八支路33号附11号）门前围而不建的问题属实。      区商圈办接到投诉后，8月24日召集规划科、物管科、龙湖地产、龙湖新壹街物业管理公司相关人员共同进行了现场踏勘。该处围挡由龙湖地产设置，因路面下方市政排水箱涵局部出现自然沉降、破损等情况，故对路面进行开挖以确定排水箱涵沉降及破损程度。      目前正在进行施工公开招标，预计9月初开始进场施工，工期为一个月。同时，区商圈办将积极督促企业在保障工程质量及施工安全的前提下尽快完成修复工作，恢复该区域的正常秩序。
占道停车,    在渝北区松石路奔力建材市场附近支路，大量车辆停放占用消防通道，同时附近人行道也有车辆违停，存安全隐患且影响行人通行，希望有关部门加大整治力度。,2020-08-14 16:55:34,    经渝北区政府核查，群众反映的问题属实。      渝北区交巡警龙山大队安排了警力加大对松石二巷附近路段的违停执法力度和频次，通过贴违停告知单、对违停车辆进行拖移等方式开展违停调度整治。同时，民警还对周边群众和驾驶员开展乱停乱放等交通违法行为的宣传教育，努力营造文明出行、遵章守纪的良好氛围。下一步，龙山大队将对该路段加强违停整治，并加大巡逻力度。
噪音扰民问题,沙坪区金科天宸六街区8栋楼下有一家烧烤店每晚占道经营，划拳喝酒的顾客喧闹至凌晨一两点，小区住户无法入睡，望相关部门采取严厉措施整改。,2020-07-31 09:48:44,    经沙坪坝区政府核查，群众反映的问题属实。      陈家桥派出所民警前往金科天宸六街区8栋楼下烧烤店现场核查，对该店负责人进行了法制宣传教育。该店负责人表示将积极整改，晚上22时后不再在室外经营，同时加强对顾客的劝说，注意控制音量，避免扰民。
路灯故障,重庆高新区大学城南二路天王星铂晶城至恒大未来城九街区路灯故障已久，影响市民出行。,2020-07-21 10:43:14,经重庆高新区管委会核实，群众来电反映属实。针对南二路部分路段路灯故障不亮的问题，相关单位已更换了损坏的路灯线路，路灯已可正常开启，并将加强日常的巡检巡查工作，保证群众反映问题能及时处理。
道路安全隐患,    2020年7月2日驾车途经G75凤中下道口往西环立交方向约100米最右边那条道遭遇深坑（因路面有积水，看不清楚路面），驶过深坑发出巨响，才发现已导致爆胎。等待拖车期间，又有一辆车出现同样的爆胎情况。经了解，本人同事也在昨天同样的地方出现爆胎。下班约19点路过时，发现对面同样的地方有车在更换轮胎。希望相关部门引起重视，尽快修复该处道路，杜绝隐患。,2020-07-20 16:34:14,    经市国资委会同市地产集团核查，群众反映的G75内环凤中下道口至西环立交段道路存在安全隐患问题属实。      受近期连续强降雨影响，内环临时便道出现不同程度的路面破损情况。7月2日，市地产集团接到反映后，立即责成西投公司进行处理，及时提报修复作业占道施工申请，由于周末晚高峰、高考保畅要求，交通管理部门同意西投公司在高考结束（7月9日）后开始修复施工。期间，西投公司对该区域设置了锥桶等设施对破损路面部分道路实施了临时隔离。      7月9日晚，西投公司启动破损路面修复工作，于7月15日全面完成，实现正常通车。
增设红绿灯,    重庆高新区城立方幼儿园大门右边方向50米处设置有斑马线但没有红绿灯，该地区人流量非常大，建议增设红绿灯，消除安全隐患。,2020-07-17 09:38:49,    经重庆高新区管委会核查，针对大学城南二路城立方幼儿园右边50米处行人通过斑马线存在安全隐患的情况，按照道路交通安全法第四十七条规定，车辆经过该路段时，必须礼让行人。区交巡警支队将对该路段不礼让行人的车辆加强查处，保障行人通行安全。同时进行调研，如符合红绿灯设置条件，将按程序处理。
垃圾清运,    江北区观音桥嘉陵4村169号燃气花园住宅小区附近区域从2019年起开始大面积旧房拆迁，垃圾、杂物、旧家具等散乱堆放，每天散发恶臭，严重污染环境。今年5月，该区域用来隔离垃圾的围挡被暴雨冲开缺口，大量垃圾、杂物裹挟泥土全部冲到了燃气花园小区大门口，影响居民行车安全。  ,2020-07-10 09:20:14,    经江北区政府核实，群众反映情况属实。江北区观音桥嘉陵四村正在实施旧城改造，施工作业产生的大量建筑垃圾未及时清运，燃气花园住宅小区附近区域属于征地拆迁遗留区域。      江北区征地事务中心已安排施工队完成垃圾清运工作，并修复市政围挡。
交通拥堵,    江北区大石坝红石路蓝箭宾馆路段长期拥堵，从东原D7小区开车出门，在该路段堵车时间一般超20分钟，且不区分早晚高峰时段，其他时间也常常堵车。堵车的主要原因有两个：一是红兴路往大石坝方向绿灯通行时间过短，每次仅能通过约5辆车，左行车辆排队等候队伍过长，阻塞交通。二是红石路左转往红兴路方向车流量大，但前方红兴路车辆未及时疏通，交通拥堵进一步加剧。,2020-07-01 14:34:21,    经江北区政府核查，红石路蓝箭宾馆路段为重要交通节点，高峰时段车流量大，且周边小区居民较多，两者叠加导致实际通行能力与市民交通需求不匹配而产生拥堵，群众反映情况属实。      对此，江北区交巡警部门已根据实时车流量，适当增加红兴路左转通行时间。同时，已在高峰时段安排警力对红石路蓝箭宾馆路段及红兴路等支路车辆进行疏导，最大限度提升通行效率。  
闲置空地,    万科悦湾小区与云树公园中间的空地长期处于闲置状态，万科的房屋已建成，但仍留有原工地活动板房。另，周边居民在该空地种菜问题突出，影响市容环境，建议职能部门抓紧整治。,2020-06-29 14:39:02,    经江北区政府核查，来信人反映问题属实。      万科悦湾北区与云树公园中间的空地权属为重庆渝泓土地开发有限公司，该空地目前处于闲置状态，后期将规划为企业用地。目前部分空地出租供重庆万泰建设（集团）有限公司使用，租赁合同将于今年9月到期。合同到期后，万泰公司将自行拆除活动板房。      同时，渝泓公司已安排两名保安值守，及时制止周边居民在空地种菜。
路段积水,    重庆北站南广场轨道站出口处临时通道因为施工的原因，每到下雨时积水非常严重，影响来往行人通行，希望能及时解决！,2020-06-11 17:18:49,    经两江新区管委会核查，群众反映的问题属实，该处临时通道路面坑洼不平，下雨时雨水难以及时排出，积水最深可达10厘米。      重庆火车北站综管局已责令建设单位完成整改。6月12日起，重庆北站南广场轨道站6号出口至南广场施工大门临时通道已通过铺设模板支撑方式将路面高度提升15厘米，彻底解决积水问题。同时，安排专人在雨天值守清扫，保障行人通行。
广场舞噪音,    渝北区空港广场存在广场舞噪音扰民情况，影响附近居民生活。希望该情况能够得到重视及有效管理。,2020-06-05 17:28:11,    经渝北区政府核查，来信人反映问题属实。      该区双凤桥派出所民警会同安康路社区工作人员与广场舞组织者开会沟通，要求在开展活动时尽可能降低音量，并在每日21时前结束。该组织者表示将遵守规定，不影响周围群众正常生活。随后派出所民警与社区工作人员现场检查，该问题已得到解决。
校外培训机构复课,2020级高三艺术生因专业课集训，现在已经跟不上已复课学校教学进度，须在校外补习机构报名学习文化课，但校外补习机构迟迟未公布具体复课时间，眼看着高考时间越来越近，家长们忧心如焚。希望市教委早点拿出复课具体方案，让孩子们早日回归教室！,2020-05-19 11:10:41,根据教育部、人力资源社会保障部工作要求，结合我市疫情防控形势和全面复工复学情况，经市疫情防控指挥部研究同意，自2020年5月16日起，经区县教育行政部门审批的文化教育类校外培训机构和经人力社保行政部门审批的职业技能类培训机构，达到复训条件的，可陆续开展线下培训。
路面破损,  开州区岳溪镇至龙安乡主干道于2012年完成道路油化，现该路段路面坑洼，破损严重，致当地居民出行不便，希望有关部门尽快重新硬化该路段。,2020-05-11 15:28:26,  经开州区政府核查，来信人反映问题属实。    群众反映的路段为岳龙路，因附近岳五路施工，大货车须改道岳龙路通行，致路面严重损坏。经多方协调，该路段整治计划已经开州区政府审定，并由区交通局负责组织实施，目前已进入前期工作阶段。
麻将馆噪音,    我是渝北区双凤桥街道观月大道77号北港御庭小区的业主，在疫情期间，北港御庭A区商业街64号菜鸟驿站旁开了一个麻将馆，在4月初开业后，经常在晚上12点左右大声喧哗，由于小区和商业街没有遮挡物，噪音较大，严重影响了小区业主的睡眠！,2020-04-29 16:45:27,    经渝北区政府核查，来信人反映问题属实。      双凤桥派出所民警已约谈涉事麻将馆负责人，并对其进行法制教育，责令其营业时间不得超过22时。该负责人承诺将配合整改，严格控制营业时间，减少噪音扰民。目前，该处噪音扰民问题已经得到初步解决。      下一步，双凤桥派出所民警将会同小区安保人员加强日常巡查，第一时间发现并查处噪音扰民行为，确保小区安宁。
清水溪污染,    沙坪坝区万科金域华庭小区面朝清水溪，屋内蚊虫猖獗，经专业消杀公司现场勘察，系清水溪的污染所致。天气越来越热，蚊虫跟污染溪水散发的味道，影响我们的生活。希望有关部门能够及时处置清水溪污染，还老百姓一个健康整洁的生活环境。,2020-04-21 17:30:46,    经沙坪坝区政府核查，来信人反映问题属实。      清水溪下游受到污染系凤凰山东西连接道项目施工单位不慎破坏压力污水管，生活污水混合泥浆废水流入河道。区住建委督促施工单位对直排河道的污水进行了紧急处理，同时组织力量加快整治破损压力管道，目前已整改完毕。      下一步，区住建委将督促清水溪沿线施工单位规范施工行为，同时结合清水溪“清水绿岸”PPP项目，重点开展流域生态环境综合整治，改善水质，为周边居民营造良好的生活环境。  
车辆乱停乱放,    南岸区城南家园花红路附近企业已经陆续复工，路上车辆增多。目前，该路段乱停车情况突出，乱停放的车辆挤占公交车车道，道路早晚高峰期交通混乱、拥堵严重。希望有关部门做好执法工作，依法依规办事，恢复道路畅通及交通秩序。,2020-03-23 17:40:48,    经南岸区政府核查，来信人反映问题属实。      南岸区公安分局交巡警支队根据疫情防控工作的相关要求，采取电话通知、现场疏导、劝离等措施对乱停乱放车辆进行管理，并安排民警每日对该路段进行巡逻，该路段拥堵已得到解决。下一步，区公安分局交巡警支队将继续加强巡逻疏导，维护交通秩序。
民宿不退款,受新冠肺炎疫情影响，加上家里老人小孩身体不适，我决定取消到重庆旅游的行程，出行前已预订民宿房间，但客房房东拒绝退款（我是在美团定的民宿，定的住宿时间是1月25-27日三晚）。希望政府部门帮忙协调解决。,2020-02-21 19:15:35,经渝北区核查。来信人反映的情况属实。  渝北区商务局积极与该民宿经营者沟通协调，引导其履行社会责任，依法依规处理疫情期间产生的经营纠纷，尽力保障经营者与旅客双方的合法权利。经协调，民宿经营者已退还相关费用。
工地夜间施工扰民,    江北区月光丽苑小区附近，一道路施工工地长期20时至次日凌晨2时施工，运渣车、挖掘机等施工机器运行噪音严重影响小区居民休息。希望有关部门查处，还大家一个安静的休息环境。,2020-01-15 09:16:18,    经核，来信人反映的问题属实。      为解决此处噪音扰民问题，江北区政府责成区生态环境局处置。一是约谈该项目施工单位负责人，要求施工单位务必严格遵守环保相关规定，合理安排施工时间，禁止夜间施工噪声扰民。二是明令施工单位因特殊原因确需夜间施工的，必须向生态环境主管部门申报，经审核同意后方可进行夜间作业。三是环境执法人员将加大巡查执法力度，严肃查处该工地夜间施工作业扰民的违法行为。
